order_date,order_id,customer_id,customer,segment,channel,product_id,product,category,quantity,unit_price,discount_pct,line_total,returned
2025-11-09,2888,145,Iris Yamada,Loyal,Direct,14,Power Bank,Electronics,1,64.37,25,48.28,0
2025-11-09,2888,145,Iris Yamada,Loyal,Direct,17,Ceramic Mug,Home,2,54.95,25,82.43,0
2025-11-09,2888,145,Iris Yamada,Loyal,Direct,24,Lip Balm,Beauty,2,36.1,25,54.15,0
2025-11-09,2889,174,Drew Costa,Champion,Social,12,Bluetooth Speaker,Electronics,1,98.02,10,88.22,0
2025-11-09,2890,203,Kai Larsen,At-Risk,Social,4,Joggers,Apparel,2,42.18,20,67.49,0
2025-11-09,2891,219,Quinn Marsh,Loyal,Referral,24,Lip Balm,Beauty,1,36.1,0,36.1,0
2025-11-09,2891,219,Quinn Marsh,Loyal,Referral,30,Water Bottle,Sports,2,46.55,10,83.79,1
2025-11-09,2892,222,Ivy Romano,Champion,Social,25,Sheet Mask,Beauty,2,8.59,5,16.32,0
2025-11-09,2892,222,Ivy Romano,Champion,Social,36,Puzzle 500pc,Toys,2,44.86,0,89.72,0
2025-11-09,2892,222,Ivy Romano,Champion,Social,37,Plush Bear,Toys,1,15.95,5,15.15,0
2025-11-09,2893,226,Leo Petrov,Champion,Organic,5,Socks 3-Pack,Apparel,1,65.81,0,65.81,0
2025-11-09,2894,254,Sasha Okafor,Regular,Email,27,Hand Cream,Beauty,1,18.43,0,18.43,0
2025-11-09,2894,254,Sasha Okafor,Regular,Email,19,Cutting Board,Home,3,53.71,0,161.13,0
2025-11-09,2894,254,Sasha Okafor,Regular,Email,1,Crew Tee,Apparel,2,53.87,0,107.74,0
2025-11-09,2895,292,Cole Marsh,Champion,Direct,28,SPF 50 Lotion,Beauty,2,34.44,0,68.88,0
2025-11-09,2895,292,Cole Marsh,Champion,Direct,33,Jump Rope,Sports,1,33.41,10,30.07,0
2025-11-09,2896,317,Taylor Brooks,Regular,Email,9,Wireless Earbuds,Electronics,2,94.29,0,188.58,0
2025-11-09,2897,347,Jordan Brooks,At-Risk,Social,36,Puzzle 500pc,Toys,2,44.86,20,71.78,0
2025-11-09,2898,394,Kai Diaz,Champion,Email,1,Crew Tee,Apparel,1,53.87,10,48.48,0
2025-11-09,2898,394,Kai Diaz,Champion,Email,18,LED Lamp,Home,2,50.85,0,101.7,0
2025-11-09,2899,401,Priya Ahmed,Loyal,Referral,4,Joggers,Apparel,1,42.18,0,42.18,0
2025-11-09,2899,401,Priya Ahmed,Loyal,Referral,16,Throw Pillow,Home,3,19.11,10,51.6,0
2025-11-09,2899,401,Priya Ahmed,Loyal,Referral,38,Board Game,Toys,3,37.99,0,113.97,1
2025-11-09,2900,409,Cole Osei,Loyal,Direct,16,Throw Pillow,Home,1,19.11,10,17.2,0
2025-11-09,2901,459,Hugo Romano,New,Direct,3,Denim Jacket,Apparel,1,65.95,0,65.95,0
2025-11-09,2902,494,Wren Fischer,Loyal,Email,8,Chino Pants,Apparel,1,64.72,5,61.48,0
2025-11-09,2902,494,Wren Fischer,Loyal,Email,28,SPF 50 Lotion,Beauty,1,34.44,5,32.72,0
2025-11-09,2903,515,Devon Patel,Loyal,Social,11,Phone Case,Electronics,1,22.01,10,19.81,0
2025-11-09,2903,515,Devon Patel,Loyal,Social,31,Resistance Bands,Sports,3,65.69,5,187.22,0
2025-11-09,2903,515,Devon Patel,Loyal,Social,37,Plush Bear,Toys,1,15.95,0,15.95,0
2025-11-09,2904,522,Harper Romano,Champion,Referral,5,Socks 3-Pack,Apparel,1,65.81,10,59.23,0
2025-11-09,2905,538,Kai Romano,New,Referral,28,SPF 50 Lotion,Beauty,1,34.44,10,31,0
2025-11-09,2905,538,Kai Romano,New,Referral,30,Water Bottle,Sports,3,46.55,15,118.7,0
2025-11-09,2906,549,Wren Reid,Regular,Paid Search,4,Joggers,Apparel,1,42.18,0,42.18,0
2025-11-09,2907,589,Kai Brooks,Regular,Email,29,Yoga Mat,Sports,1,24.63,0,24.63,1
2025-11-09,2908,597,Morgan Fischer,Loyal,Social,27,Hand Cream,Beauty,1,18.43,15,15.67,0
2025-11-09,2908,597,Morgan Fischer,Loyal,Social,13,Webcam,Electronics,1,64,10,57.6,0
2025-11-09,2909,721,Taylor Petrov,Regular,Paid Search,27,Hand Cream,Beauty,1,18.43,0,18.43,0
2025-11-09,2909,721,Taylor Petrov,Regular,Paid Search,39,RC Car,Toys,1,33.63,0,33.63,0
2025-11-09,2910,757,Jamie Mendez,Regular,Referral,11,Phone Case,Electronics,1,22.01,0,22.01,0
2025-11-09,2910,757,Jamie Mendez,Regular,Referral,9,Wireless Earbuds,Electronics,2,94.29,0,188.58,0
2025-11-09,2910,757,Jamie Mendez,Regular,Referral,28,SPF 50 Lotion,Beauty,1,34.44,0,34.44,0
2025-11-09,2911,772,Ivy Fischer,Regular,Email,33,Jump Rope,Sports,1,33.41,0,33.41,0
2025-11-09,2912,795,Jamie Reyes,Loyal,Email,21,Storage Bin,Home,2,28.6,20,45.76,0
2025-11-09,2912,795,Jamie Reyes,Loyal,Email,6,Beanie,Apparel,1,30.7,10,27.63,0
2025-11-09,2913,817,Jordan Carter,Loyal,Referral,31,Resistance Bands,Sports,3,65.69,10,177.36,0
2025-11-09,2913,817,Jordan Carter,Loyal,Referral,10,USB-C Cable,Electronics,2,117.18,0,234.36,0
2025-11-09,2913,817,Jordan Carter,Loyal,Referral,11,Phone Case,Electronics,1,22.01,5,20.91,0
2025-11-09,2914,819,Nora Mendez,Champion,Paid Search,19,Cutting Board,Home,1,53.71,10,48.34,0
2025-11-09,2914,819,Nora Mendez,Champion,Paid Search,28,SPF 50 Lotion,Beauty,1,34.44,10,31,0
2025-11-09,2915,820,Drew Cohen,Loyal,Referral,5,Socks 3-Pack,Apparel,1,65.81,10,59.23,0
2025-11-09,2916,851,Owen Walsh,New,Direct,38,Board Game,Toys,1,37.99,0,37.99,0
2025-11-09,2916,851,Owen Walsh,New,Direct,12,Bluetooth Speaker,Electronics,1,98.02,0,98.02,0
2025-11-09,2917,865,Rowan Costa,Champion,Referral,30,Water Bottle,Sports,2,46.55,20,74.48,0
2025-11-09,2918,878,Noel Marsh,Loyal,Direct,13,Webcam,Electronics,1,64,10,57.6,0
2025-11-10,2919,6,Tessa Walsh,Loyal,Organic,11,Phone Case,Electronics,1,22.01,0,22.01,0
2025-11-10,2919,6,Tessa Walsh,Loyal,Organic,6,Beanie,Apparel,1,30.7,5,29.17,0
2025-11-10,2920,7,Wren Larsen,Loyal,Referral,14,Power Bank,Electronics,1,64.37,5,61.15,0
2025-11-10,2921,10,Maya Okafor,Loyal,Paid Search,39,RC Car,Toys,1,33.63,20,26.9,1
2025-11-10,2921,10,Maya Okafor,Loyal,Paid Search,2,Hoodie,Apparel,1,19.91,25,14.93,0
2025-11-10,2922,42,Cole Reyes,Champion,Email,33,Jump Rope,Sports,2,33.41,0,66.82,0
2025-11-10,2923,47,Jamie Diaz,Regular,Referral,3,Denim Jacket,Apparel,1,65.95,15,56.06,0
2025-11-10,2923,47,Jamie Diaz,Regular,Referral,27,Hand Cream,Beauty,2,18.43,10,33.17,0
2025-11-10,2923,47,Jamie Diaz,Regular,Referral,21,Storage Bin,Home,1,28.6,25,21.45,0
2025-11-10,2924,50,Drew Brooks,Champion,Email,39,RC Car,Toys,1,33.63,5,31.95,0
2025-11-10,2924,50,Drew Brooks,Champion,Email,28,SPF 50 Lotion,Beauty,2,34.44,5,65.44,0
2025-11-10,2925,66,Devon Reyes,Champion,Organic,21,Storage Bin,Home,2,28.6,10,51.48,0
2025-11-10,2926,134,Kai Flynn,At-Risk,Paid Search,24,Lip Balm,Beauty,1,36.1,0,36.1,0
2025-11-10,2926,134,Kai Flynn,At-Risk,Paid Search,28,SPF 50 Lotion,Beauty,2,34.44,0,68.88,0
2025-11-10,2926,134,Kai Flynn,At-Risk,Paid Search,28,SPF 50 Lotion,Beauty,1,34.44,0,34.44,0
2025-11-10,2926,134,Kai Flynn,At-Risk,Paid Search,28,SPF 50 Lotion,Beauty,1,34.44,0,34.44,1
2025-11-10,2927,142,Owen Khan,New,Social,3,Denim Jacket,Apparel,1,65.95,0,65.95,0
2025-11-10,2927,142,Owen Khan,New,Social,29,Yoga Mat,Sports,1,24.63,0,24.63,0
2025-11-10,2927,142,Owen Khan,New,Social,8,Chino Pants,Apparel,1,64.72,0,64.72,1
2025-11-10,2927,142,Owen Khan,New,Social,20,Towel Set,Home,1,19.75,0,19.75,0
2025-11-10,2928,184,Kai Ahmed,Champion,Organic,17,Ceramic Mug,Home,1,54.95,0,54.95,0
2025-11-10,2928,184,Kai Ahmed,Champion,Organic,6,Beanie,Apparel,1,30.7,10,27.63,0
2025-11-10,2928,184,Kai Ahmed,Champion,Organic,24,Lip Balm,Beauty,1,36.1,0,36.1,0
2025-11-10,2928,184,Kai Ahmed,Champion,Organic,37,Plush Bear,Toys,1,15.95,10,14.36,0
2025-11-10,2929,185,Kai Bauer,Loyal,Direct,37,Plush Bear,Toys,1,15.95,0,15.95,0
2025-11-10,2929,185,Kai Bauer,Loyal,Direct,39,RC Car,Toys,1,33.63,5,31.95,0
2025-11-10,2930,228,Priya Reid,Regular,Email,19,Cutting Board,Home,1,53.71,15,45.65,0
2025-11-10,2931,285,Jamie Sullivan,New,Referral,1,Crew Tee,Apparel,2,53.87,0,107.74,1
2025-11-10,2932,309,Leo Cohen,Loyal,Organic,36,Puzzle 500pc,Toys,1,44.86,0,44.86,0
2025-11-10,2933,326,Maya Hassan,Loyal,Email,14,Power Bank,Electronics,1,64.37,5,61.15,0
2025-11-10,2934,385,Hugo Patel,Loyal,Paid Search,1,Crew Tee,Apparel,3,53.87,10,145.45,0
2025-11-10,2935,409,Cole Osei,Loyal,Direct,6,Beanie,Apparel,2,30.7,25,46.05,1
2025-11-10,2936,411,Nora Hassan,Regular,Social,7,Rain Shell,Apparel,1,23.29,10,20.96,0
2025-11-10,2936,411,Nora Hassan,Regular,Social,2,Hoodie,Apparel,1,19.91,25,14.93,0
2025-11-10,2936,411,Nora Hassan,Regular,Social,10,USB-C Cable,Electronics,1,117.18,25,87.89,0
2025-11-10,2937,436,Ivy Flynn,Champion,Organic,39,RC Car,Toys,1,33.63,0,33.63,0
2025-11-10,2938,442,Drew Flynn,Loyal,Organic,32,Foam Roller,Sports,1,65.98,15,56.08,0
2025-11-10,2939,446,Priya Osei,Loyal,Referral,1,Crew Tee,Apparel,3,53.87,5,153.53,0
2025-11-10,2939,446,Priya Osei,Loyal,Referral,32,Foam Roller,Sports,1,65.98,0,65.98,0
2025-11-10,2940,460,Harper Tan,Champion,Email,10,USB-C Cable,Electronics,3,117.18,0,351.54,1
2025-11-10,2940,460,Harper Tan,Champion,Email,34,Running Belt,Sports,1,29.4,0,29.4,0
2025-11-10,2940,460,Harper Tan,Champion,Email,25,Sheet Mask,Beauty,1,8.59,10,7.73,0
2025-11-10,2941,472,Noel Ibarra,Loyal,Direct,13,Webcam,Electronics,3,64,0,192,0
2025-11-10,2941,472,Noel Ibarra,Loyal,Direct,11,Phone Case,Electronics,2,22.01,5,41.82,0
2025-11-10,2942,564,Quinn Ibarra,Regular,Organic,31,Resistance Bands,Sports,1,65.69,20,52.55,0
2025-11-10,2943,578,Nora Marsh,Champion,Social,37,Plush Bear,Toys,1,15.95,15,13.56,1
2025-11-10,2943,578,Nora Marsh,Champion,Social,12,Bluetooth Speaker,Electronics,1,98.02,25,73.52,0
2025-11-10,2943,578,Nora Marsh,Champion,Social,3,Denim Jacket,Apparel,1,65.95,10,59.36,0
2025-11-10,2944,580,Priya Okafor,Regular,Social,30,Water Bottle,Sports,1,46.55,0,46.55,0
2025-11-10,2944,580,Priya Okafor,Regular,Social,2,Hoodie,Apparel,1,19.91,0,19.91,0
2025-11-10,2944,580,Priya Okafor,Regular,Social,5,Socks 3-Pack,Apparel,2,65.81,0,131.62,0
2025-11-10,2945,585,Lila Flynn,Loyal,Direct,25,Sheet Mask,Beauty,1,8.59,5,8.16,0
2025-11-10,2945,585,Lila Flynn,Loyal,Direct,30,Water Bottle,Sports,1,46.55,0,46.55,0
2025-11-10,2946,649,Harper Nguyen,Champion,Referral,14,Power Bank,Electronics,1,64.37,0,64.37,0
2025-11-10,2947,654,Devon Diaz,Regular,Social,25,Sheet Mask,Beauty,2,8.59,0,17.18,0
2025-11-10,2947,654,Devon Diaz,Regular,Social,15,Smart Plug,Electronics,1,110.18,0,110.18,0
2025-11-10,2947,654,Devon Diaz,Regular,Social,17,Ceramic Mug,Home,3,54.95,0,164.85,0
2025-11-10,2948,665,Ezra Khan,Regular,Organic,17,Ceramic Mug,Home,2,54.95,0,109.9,0
2025-11-10,2949,729,Casey Ahmed,Regular,Social,5,Socks 3-Pack,Apparel,2,65.81,0,131.62,0
2025-11-10,2950,746,Ezra Ahmed,At-Risk,Email,8,Chino Pants,Apparel,1,64.72,20,51.78,0
2025-11-10,2950,746,Ezra Ahmed,At-Risk,Email,24,Lip Balm,Beauty,1,36.1,10,32.49,0
2025-11-10,2951,761,Taylor Nguyen,Regular,Email,11,Phone Case,Electronics,1,22.01,0,22.01,0
2025-11-10,2951,761,Taylor Nguyen,Regular,Email,8,Chino Pants,Apparel,3,64.72,0,194.16,0
2025-11-10,2951,761,Taylor Nguyen,Regular,Email,7,Rain Shell,Apparel,2,23.29,0,46.58,0
2025-11-10,2951,761,Taylor Nguyen,Regular,Email,38,Board Game,Toys,1,37.99,0,37.99,0
2025-11-10,2952,859,Mateo Mendez,Champion,Email,28,SPF 50 Lotion,Beauty,1,34.44,15,29.27,0
2025-11-10,2953,878,Noel Marsh,Loyal,Direct,10,USB-C Cable,Electronics,1,117.18,10,105.46,0
2025-11-10,2953,878,Noel Marsh,Loyal,Direct,17,Ceramic Mug,Home,3,54.95,15,140.12,0
2025-11-10,2954,931,Cole Reid,Champion,Organic,3,Denim Jacket,Apparel,3,65.95,5,187.96,0
2025-11-10,2954,931,Cole Reid,Champion,Organic,8,Chino Pants,Apparel,1,64.72,5,61.48,0
2025-11-10,2955,969,Morgan Okafor,New,Referral,23,Vitamin C Serum,Beauty,1,32.33,0,32.33,0
2025-11-10,2955,969,Morgan Okafor,New,Referral,19,Cutting Board,Home,3,53.71,0,161.13,0
2025-11-11,2956,4,Leo Marsh,Regular,Social,27,Hand Cream,Beauty,2,18.43,20,29.49,0
2025-11-11,2956,4,Leo Marsh,Regular,Social,3,Denim Jacket,Apparel,1,65.95,25,49.46,0
2025-11-11,2957,25,Morgan Petrov,Champion,Paid Search,9,Wireless Earbuds,Electronics,1,94.29,25,70.72,0
2025-11-11,2958,52,Morgan Novak,At-Risk,Paid Search,25,Sheet Mask,Beauty,1,8.59,0,8.59,0
2025-11-11,2958,52,Morgan Novak,At-Risk,Paid Search,10,USB-C Cable,Electronics,1,117.18,0,117.18,0
2025-11-11,2958,52,Morgan Novak,At-Risk,Paid Search,31,Resistance Bands,Sports,2,65.69,0,131.38,0
2025-11-11,2959,86,Priya Okafor,Champion,Email,27,Hand Cream,Beauty,1,18.43,0,18.43,0
2025-11-11,2960,107,Avery Mendez,Loyal,Organic,11,Phone Case,Electronics,1,22.01,10,19.81,1
2025-11-11,2960,107,Avery Mendez,Loyal,Organic,27,Hand Cream,Beauty,2,18.43,0,36.86,1
2025-11-11,2961,110,Tessa Yamada,Loyal,Social,6,Beanie,Apparel,1,30.7,5,29.17,0
2025-11-11,2961,110,Tessa Yamada,Loyal,Social,26,Shampoo Bar,Beauty,1,33.06,5,31.41,0
2025-11-11,2961,110,Tessa Yamada,Loyal,Social,27,Hand Cream,Beauty,1,18.43,0,18.43,0
2025-11-11,2961,110,Tessa Yamada,Loyal,Social,23,Vitamin C Serum,Beauty,1,32.33,0,32.33,0
2025-11-11,2962,115,Cole Ahmed,Champion,Paid Search,17,Ceramic Mug,Home,1,54.95,10,49.46,0
2025-11-11,2962,115,Cole Ahmed,Champion,Paid Search,18,LED Lamp,Home,2,50.85,25,76.28,0
2025-11-11,2962,115,Cole Ahmed,Champion,Paid Search,23,Vitamin C Serum,Beauty,1,32.33,15,27.48,0
2025-11-11,2963,135,Riley Tan,Regular,Referral,19,Cutting Board,Home,1,53.71,10,48.34,0
2025-11-11,2964,157,Cole Park,Regular,Organic,35,Building Blocks,Toys,3,32.84,0,98.52,0
2025-11-11,2964,157,Cole Park,Regular,Organic,4,Joggers,Apparel,1,42.18,0,42.18,1
2025-11-11,2964,157,Cole Park,Regular,Organic,33,Jump Rope,Sports,1,33.41,0,33.41,0
2025-11-11,2965,168,Jordan Ahmed,New,Paid Search,33,Jump Rope,Sports,1,33.41,15,28.4,0
2025-11-11,2966,184,Kai Ahmed,Champion,Organic,13,Webcam,Electronics,1,64,5,60.8,0
2025-11-11,2966,184,Kai Ahmed,Champion,Organic,28,SPF 50 Lotion,Beauty,1,34.44,0,34.44,0
2025-11-11,2966,184,Kai Ahmed,Champion,Organic,36,Puzzle 500pc,Toys,2,44.86,5,85.23,0
2025-11-11,2967,189,Noel Romano,Champion,Organic,28,SPF 50 Lotion,Beauty,1,34.44,10,31,0
2025-11-11,2968,227,Maya Reid,Regular,Email,26,Shampoo Bar,Beauty,1,33.06,0,33.06,0
2025-11-11,2968,227,Maya Reid,Regular,Email,27,Hand Cream,Beauty,1,18.43,0,18.43,0
2025-11-11,2968,227,Maya Reid,Regular,Email,34,Running Belt,Sports,2,29.4,0,58.8,0
2025-11-11,2969,228,Priya Reid,Regular,Email,1,Crew Tee,Apparel,1,53.87,0,53.87,0
2025-11-11,2969,228,Priya Reid,Regular,Email,40,Art Kit,Toys,1,53.64,0,53.64,0
2025-11-11,2970,233,Wren Carter,New,Referral,2,Hoodie,Apparel,1,19.91,0,19.91,0
2025-11-11,2971,235,Casey Okafor,Regular,Social,23,Vitamin C Serum,Beauty,1,32.33,0,32.33,0
2025-11-11,2972,293,Tessa Novak,Loyal,Direct,14,Power Bank,Electronics,1,64.37,5,61.15,0
2025-11-11,2972,293,Tessa Novak,Loyal,Direct,7,Rain Shell,Apparel,3,23.29,5,66.38,0
2025-11-11,2972,293,Tessa Novak,Loyal,Direct,31,Resistance Bands,Sports,1,65.69,0,65.69,0
2025-11-11,2972,293,Tessa Novak,Loyal,Direct,39,RC Car,Toys,1,33.63,10,30.27,0
2025-11-11,2973,307,Casey Ahmed,Champion,Organic,6,Beanie,Apparel,2,30.7,10,55.26,1
2025-11-11,2974,334,Tessa Park,Loyal,Organic,25,Sheet Mask,Beauty,2,8.59,5,16.32,0
2025-11-11,2974,334,Tessa Park,Loyal,Organic,34,Running Belt,Sports,1,29.4,0,29.4,0
2025-11-11,2975,380,Quinn Bauer,Champion,Referral,16,Throw Pillow,Home,1,19.11,5,18.15,1
2025-11-11,2975,380,Quinn Bauer,Champion,Referral,4,Joggers,Apparel,1,42.18,0,42.18,0
2025-11-11,2975,380,Quinn Bauer,Champion,Referral,35,Building Blocks,Toys,1,32.84,10,29.56,0
2025-11-11,2975,380,Quinn Bauer,Champion,Referral,9,Wireless Earbuds,Electronics,1,94.29,5,89.58,0
2025-11-11,2976,384,Devon Brooks,New,Email,24,Lip Balm,Beauty,3,36.1,0,108.3,0
2025-11-11,2977,396,Drew Mendez,Regular,Direct,15,Smart Plug,Electronics,1,110.18,0,110.18,0
2025-11-11,2977,396,Drew Mendez,Regular,Direct,20,Towel Set,Home,1,19.75,0,19.75,0
2025-11-11,2977,396,Drew Mendez,Regular,Direct,3,Denim Jacket,Apparel,2,65.95,0,131.9,0
2025-11-11,2977,396,Drew Mendez,Regular,Direct,24,Lip Balm,Beauty,1,36.1,0,36.1,0
2025-11-11,2978,409,Cole Osei,Loyal,Direct,27,Hand Cream,Beauty,1,18.43,0,18.43,0
2025-11-11,2979,422,Iris Mendez,Champion,Social,17,Ceramic Mug,Home,3,54.95,5,156.61,0
2025-11-11,2980,423,Ivy Petrov,New,Social,14,Power Bank,Electronics,2,64.37,0,128.74,0
2025-11-11,2981,431,Mateo Ibarra,Loyal,Referral,14,Power Bank,Electronics,1,64.37,0,64.37,1
2025-11-11,2982,470,Ezra Tan,Champion,Social,7,Rain Shell,Apparel,1,23.29,0,23.29,1
2025-11-11,2982,470,Ezra Tan,Champion,Social,36,Puzzle 500pc,Toys,2,44.86,0,89.72,0
2025-11-11,2982,470,Ezra Tan,Champion,Social,28,SPF 50 Lotion,Beauty,2,34.44,10,61.99,1
2025-11-11,2982,470,Ezra Tan,Champion,Social,30,Water Bottle,Sports,1,46.55,0,46.55,0
2025-11-11,2983,471,Ivy Fischer,Champion,Email,21,Storage Bin,Home,1,28.6,10,25.74,0
2025-11-11,2984,498,Reese Walsh,Regular,Paid Search,15,Smart Plug,Electronics,1,110.18,0,110.18,0
2025-11-11,2985,518,Casey Patel,Loyal,Referral,16,Throw Pillow,Home,1,19.11,0,19.11,0
2025-11-11,2986,522,Harper Romano,Champion,Referral,13,Webcam,Electronics,1,64,5,60.8,0
2025-11-11,2987,539,Riley Diaz,Regular,Organic,12,Bluetooth Speaker,Electronics,1,98.02,0,98.02,0
2025-11-11,2988,556,Priya Sullivan,Regular,Referral,9,Wireless Earbuds,Electronics,2,94.29,0,188.58,0
2025-11-11,2988,556,Priya Sullivan,Regular,Referral,19,Cutting Board,Home,2,53.71,0,107.42,0
2025-11-11,2988,556,Priya Sullivan,Regular,Referral,1,Crew Tee,Apparel,1,53.87,0,53.87,0
2025-11-11,2988,556,Priya Sullivan,Regular,Referral,2,Hoodie,Apparel,2,19.91,0,39.82,0
2025-11-11,2989,557,Drew Costa,New,Direct,26,Shampoo Bar,Beauty,3,33.06,25,74.39,0
2025-11-11,2989,557,Drew Costa,New,Direct,10,USB-C Cable,Electronics,1,117.18,20,93.74,0
2025-11-11,2990,627,Hugo Sullivan,Champion,Paid Search,33,Jump Rope,Sports,1,33.41,10,30.07,0
2025-11-11,2991,651,Leo Petrov,Champion,Organic,23,Vitamin C Serum,Beauty,1,32.33,0,32.33,0
2025-11-11,2992,661,Mateo Ahmed,Regular,Direct,26,Shampoo Bar,Beauty,3,33.06,0,99.18,0
2025-11-11,2992,661,Mateo Ahmed,Regular,Direct,6,Beanie,Apparel,1,30.7,0,30.7,0
2025-11-11,2992,661,Mateo Ahmed,Regular,Direct,3,Denim Jacket,Apparel,1,65.95,0,65.95,0
2025-11-11,2993,668,Hugo Romano,Regular,Email,28,SPF 50 Lotion,Beauty,1,34.44,0,34.44,0
2025-11-11,2994,769,Maya Marsh,New,Direct,21,Storage Bin,Home,1,28.6,0,28.6,0
2025-11-11,2995,857,Noel Osei,Champion,Referral,3,Denim Jacket,Apparel,2,65.95,5,125.31,0
2025-11-11,2996,879,Tessa Patel,Regular,Referral,31,Resistance Bands,Sports,1,65.69,0,65.69,0
2025-11-11,2997,945,Jamie Novak,Champion,Email,18,LED Lamp,Home,2,50.85,0,101.7,0
2025-11-11,2997,945,Jamie Novak,Champion,Email,26,Shampoo Bar,Beauty,3,33.06,0,99.18,0
2025-11-11,2998,981,Nora Novak,New,Direct,35,Building Blocks,Toys,1,32.84,0,32.84,0
2025-11-11,2998,981,Nora Novak,New,Direct,19,Cutting Board,Home,3,53.71,0,161.13,0
2025-11-11,2998,981,Nora Novak,New,Direct,23,Vitamin C Serum,Beauty,1,32.33,0,32.33,0
2025-11-12,2999,25,Morgan Petrov,Champion,Paid Search,31,Resistance Bands,Sports,1,65.69,10,59.12,0
2025-11-12,3000,46,Priya Reid,Regular,Paid Search,24,Lip Balm,Beauty,1,36.1,15,30.69,0
2025-11-12,3000,46,Priya Reid,Regular,Paid Search,2,Hoodie,Apparel,1,19.91,25,14.93,0
2025-11-12,3000,46,Priya Reid,Regular,Paid Search,25,Sheet Mask,Beauty,1,8.59,25,6.44,0
2025-11-12,3001,48,Priya Yamada,Champion,Paid Search,25,Sheet Mask,Beauty,1,8.59,0,8.59,0
2025-11-12,3001,48,Priya Yamada,Champion,Paid Search,12,Bluetooth Speaker,Electronics,2,98.02,10,176.44,0
2025-11-12,3001,48,Priya Yamada,Champion,Paid Search,39,RC Car,Toys,1,33.63,0,33.63,0
2025-11-12,3002,86,Priya Okafor,Champion,Email,12,Bluetooth Speaker,Electronics,1,98.02,0,98.02,0
2025-11-12,3002,86,Priya Okafor,Champion,Email,17,Ceramic Mug,Home,1,54.95,5,52.2,0
2025-11-12,3002,86,Priya Okafor,Champion,Email,37,Plush Bear,Toys,3,15.95,10,43.07,0
2025-11-12,3002,86,Priya Okafor,Champion,Email,25,Sheet Mask,Beauty,1,8.59,0,8.59,0
2025-11-12,3003,98,Iris Marsh,At-Risk,Organic,4,Joggers,Apparel,3,42.18,0,126.54,1
2025-11-12,3004,115,Cole Ahmed,Champion,Paid Search,23,Vitamin C Serum,Beauty,1,32.33,5,30.71,0
2025-11-12,3005,174,Drew Costa,Champion,Social,11,Phone Case,Electronics,2,22.01,5,41.82,0
2025-11-12,3006,184,Kai Ahmed,Champion,Organic,37,Plush Bear,Toys,2,15.95,0,31.9,0
2025-11-12,3007,185,Kai Bauer,Loyal,Direct,17,Ceramic Mug,Home,1,54.95,25,41.21,0
2025-11-12,3007,185,Kai Bauer,Loyal,Direct,5,Socks 3-Pack,Apparel,3,65.81,15,167.82,0
2025-11-12,3008,191,Tessa Ibarra,Loyal,Paid Search,3,Denim Jacket,Apparel,1,65.95,0,65.95,0
2025-11-12,3008,191,Tessa Ibarra,Loyal,Paid Search,30,Water Bottle,Sports,1,46.55,0,46.55,0
2025-11-12,3008,191,Tessa Ibarra,Loyal,Paid Search,2,Hoodie,Apparel,1,19.91,5,18.91,1
2025-11-12,3009,307,Casey Ahmed,Champion,Organic,10,USB-C Cable,Electronics,2,117.18,10,210.92,0
2025-11-12,3010,380,Quinn Bauer,Champion,Referral,12,Bluetooth Speaker,Electronics,1,98.02,10,88.22,0
2025-11-12,3011,393,Nora Ibarra,New,Organic,31,Resistance Bands,Sports,1,65.69,0,65.69,0
2025-11-12,3011,393,Nora Ibarra,New,Organic,7,Rain Shell,Apparel,1,23.29,0,23.29,0
2025-11-12,3011,393,Nora Ibarra,New,Organic,22,Scented Candle,Home,2,18.98,0,37.96,0
2025-11-12,3011,393,Nora Ibarra,New,Organic,40,Art Kit,Toys,1,53.64,0,53.64,0
2025-11-12,3012,398,Harper Larsen,Loyal,Paid Search,13,Webcam,Electronics,2,64,10,115.2,0
2025-11-12,3013,408,Drew Ibarra,New,Direct,12,Bluetooth Speaker,Electronics,3,98.02,0,294.06,0
2025-11-12,3014,460,Harper Tan,Champion,Email,9,Wireless Earbuds,Electronics,1,94.29,10,84.86,0
2025-11-12,3015,462,Leo Petrov,Champion,Referral,29,Yoga Mat,Sports,2,24.63,0,49.26,0
2025-11-12,3015,462,Leo Petrov,Champion,Referral,2,Hoodie,Apparel,3,19.91,0,59.73,0
2025-11-12,3016,551,Devon Fischer,Loyal,Social,2,Hoodie,Apparel,1,19.91,5,18.91,0
2025-11-12,3016,551,Devon Fischer,Loyal,Social,10,USB-C Cable,Electronics,1,117.18,0,117.18,0
2025-11-12,3017,604,Noel Novak,New,Referral,13,Webcam,Electronics,2,64,10,115.2,1
2025-11-12,3018,619,Leo Novak,Regular,Direct,20,Towel Set,Home,1,19.75,0,19.75,0
2025-11-12,3018,619,Leo Novak,Regular,Direct,29,Yoga Mat,Sports,1,24.63,0,24.63,0
2025-11-12,3019,651,Leo Petrov,Champion,Organic,22,Scented Candle,Home,1,18.98,5,18.03,0
2025-11-12,3020,662,Morgan Brooks,Regular,Organic,22,Scented Candle,Home,2,18.98,20,30.37,0
2025-11-12,3021,678,Mateo Cohen,Champion,Social,31,Resistance Bands,Sports,1,65.69,10,59.12,0
2025-11-12,3021,678,Mateo Cohen,Champion,Social,18,LED Lamp,Home,1,50.85,10,45.77,0
